CUST_ID,REGISTRATION,AGE,GENDER,MARITAL_STATUS,PROFESSION,EDUCATION,INCOME,MEMBERS_IN_HOUSEHOLD,PRODUCT_BROWSED_TOTAL,PRODUCT_BROWSED_AVERAGE,PRODUCT_PURCHASED_TOTAL,PRODUCT_PURCHASED_AVERAGE,ITEMS_PLACED_IN_CART_TOTAL,ITEMS_PLACED_IN_CART_AVERAGE,ONSITE_SEARCHES_TOTAL,ONSITE_SEARCHES_AVERAGE,PAGE_VIEWS_TOTAL,PAGE_VIEWS_AVERAGE,AMOUNT_BROWSED_TOTAL,AMOUNT_BROWSED_AVERAGE,AMOUNT_CARTED_TOTAL,AMOUNT_CARTED_AVERAGE,AMOUNT_PURCHASED_TOTAL,AMOUNT_PURCHASED_AVERAGE,AMOUNT_ABANDONED_TOTAL,AMOUNT_ABANDONED_AVERAGE,NUMBER_OF_ACTIVITIES_TOTAL,NUMBER_OF_ACTIVITIES_AVERAGE,NUMBER_OF_SESSIONS,BUYER_CATEGORY,LTV,DEMOGRAPHIC_CLUSTER,ONLINE_BEHAVIOR_CLUSTER,BUYING_BEHAVIOR_CLUSTER,MBA_Browse_1,MBA_Browse_2,MBA_Browse_3,Purchase_MBA_1,Purchase_MBA_2,Purchase_MBA_3,Instore_MBA_1,Instore_MBA_2,Instore_MBA_3,Line_Purchased,Line_Browsed,Line_Search,Line_PageView,Line_Affinity,$L-Line_Affinity,$LP-Line_Affinity,$LP-Big Screen TV,$LP-Computers,$LP-MP3,$LP-Receivers,$LP-Smart Phone,$LP-Speakers,$LP-Standard TV,PURCHASED_AE683260224O,PURCHASED_AE683260524O,PURCHASED_AE683260724O,PURCHASED_AE683260824O,PURCHASED_AE683666822O,PURCHASED_AE683666823O,PURCHASED_AE683666824O,PURCHASED_AE683667024O,PURCHASED_AE683668024O,PURCHASED_AE683769624O,PURCHASED_AE683769824O,PURCHASED_AE744080224O,PURCHASED_AE744080324O,PURCHASED_AE744080422O,PURCHASED_AE744080522O,PURCHASED_AE744870124O,PURCHASED_AE744870324O,PURCHASED_AE744870424O,PURCHASED_AE744870524O,PURCHASED_AE745285622O,PURCHASED_AE745285722O,PURCHASED_AE745285822O,PURCHASED_AE745285922O,PURCHASED_AE745286022O,PURCHASED_AE745486322O,PURCHASED_AE745486422O,PURCHASED_AE745486524O,PURCHASED_AE745486622O,PURCHASED_AE745486724O,PURCHASED_AE745486822O,BROWSED_AE683260224O,BROWSED_AE683260524O,BROWSED_AE683260724O,BROWSED_AE683260824O,BROWSED_AE683666822O,BROWSED_AE683666823O,BROWSED_AE683666824O,BROWSED_AE683667024O,BROWSED_AE683668024O,BROWSED_AE683769624O,BROWSED_AE683769824O,BROWSED_AE744080224O,BROWSED_AE744080324O,BROWSED_AE744080422O,BROWSED_AE744080522O,BROWSED_AE744870124O,BROWSED_AE744870324O,BROWSED_AE744870424O,BROWSED_AE744870524O,BROWSED_AE745285622O,BROWSED_AE745285722O,BROWSED_AE745285822O,BROWSED_AE745285922O,BROWSED_AE745286022O,BROWSED_AE745486322O,BROWSED_AE745486422O,BROWSED_AE745486524O,BROWSED_AE745486622O,BROWSED_AE745486724O,BROWSED_AE745486822O
"1189.000000","WILLIAM.STILLER@EMAIL2.COM",62,"F","M","Not employed","College",80501,5,2,0.500000,0,0.000000,0,0.000000,2,0.500000,14,3.500000,1208,604.000000,0,0.000000,0,0.000000,0,0.000000,28,7.000000,4,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","Receivers","Speakers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Speakers","Computers","Computers",0.430376,0.093468,0.430376,0.043638,0.046389,0.039595,0.113661,0.232873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190.000000","ADRIAN.JACKSON@EMAIL3.COM",43,"F","M","Financial analyst","Post College",68548,6,3,0.750000,0,0.000000,0,0.000000,0,0.000000,11,2.750000,947,315.666667,0,0.000000,0,0.000000,0,0.000000,24,6.000000,4,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Receivers","Computers","Speakers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","MP3","Computers","Speakers","MP3","MP3",0.228588,0.063401,0.134938,0.228588,0.188660,0.051443,0.159102,0.173868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191.000000","ADRIAN.ROBERTS@EMAIL3.COM",33,"M","S","Professor","College",27704,1,0,0.000000,3,0.600000,3,0.600000,1,0.200000,19,3.800000,0,0.000000,1397,1397.000000,1397,1397.000000,1397,279.400000,42,8.400000,5,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Speakers","MP3","Big Screen TV","No Offer","No Offer","No Offer","Standard TV","Computers","Computers","Speakers","Standard TV","Standard TV",0.614309,0.011898,0.077511,0.025804,0.178722,0.012571,0.079185,0.614309,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192.000000","ANAGAYCHUK@EMAIL4.COM",36,"M","S","Not employed","Post College",48800,1,28,0.965517,0,0.000000,6,0.206897,8,0.275862,168,5.793103,9852,469.142857,3576,170.285714,0,0.000000,3576,123.310345,347,11.965517,29,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","No Offer","3204","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Standard TV","Standard TV","Computers","Computers",0.439975,0.124982,0.439975,0.173266,0.125564,0.015118,0.059125,0.061970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"1193.000000","ANASTASIA.BIRD@EMAIL3.COM",41,"F","M","Pharmacist","Post College",52633,2,3,0.600000,0,0.000000,0,0.000000,0,0.000000,30,6.000000,2847,1423.500000,0,0.000000,0,0.000000,0,0.000000,54,10.800000,5,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Standard TV","Computers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Big Screen TV","Computers","MP3","Big Screen TV","Big Screen TV",0.469738,0.469738,0.026982,0.163418,0.111488,0.016832,0.036965,0.174577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1194.000000","ANASTASIA.MILLER@EMAIL1.COM",29,"M","S","Professor","College",45124,1,1,0.333333,3,1.000000,3,1.000000,0,0.000000,17,5.666667,299,149.500000,1447,723.500000,1447,723.500000,1447,482.333333,40,13.333333,3,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Standard TV","Computers","Receivers","Big Screen TV","Receivers","Computers","No Offer","No Offer","No Offer","Standard TV","MP3","Computers","Receivers","Standard TV","Speakers",0.502470,0.015807,0.017273,0.029583,0.016416,0.035234,0.502470,0.383217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195.000000","BRANDON.CORTEZ@EMAIL3.COM",35,"F","M","Not employed","High School",25384,4,7,0.875000,0,0.000000,0,0.000000,1,0.125000,39,4.875000,3623,724.600000,0,0.000000,0,0.000000,0,0.000000,78,9.750000,8,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","Big Screen TV","Receivers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Smart Phone","Computers","Computers",0.278729,0.079489,0.278729,0.137959,0.074149,0.070040,0.261247,0.098388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1196.000000","BRANDON.MILLER@EMAIL3.COM",36,"M","M","Professor","Post College",58491,4,7,0.875000,0,0.000000,3,0.375000,3,0.375000,52,6.500000,5193,1731.000000,2147,715.666667,0,0.000000,2147,268.375000,100,12.500000,8,"Product Viewer","LOW VALUE","MARRIED MEN","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Receivers","Computers","Smart Phone","3187","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Big Screen TV","Speakers","Standard TV","MP3",0.331341,0.130693,0.039952,0.331341,0.078285,0.007364,0.179065,0.233299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1197.000000","CHARLIE.CORTEZ@EMAIL3.COM",31,"M","U","Lawyer","College",23409,2,8,0.533333,0,0.000000,1,0.066667,0,0.000000,52,3.466667,5742,820.285714,629,89.857143,0,0.000000,629,41.933333,108,7.200000,15,"Product Viewer","LOW VALUE","MARRIED MEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","MP3","Receivers","No Offer","6179","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Receivers","Computers","Computers",0.283702,0.091162,0.283702,0.059659,0.088711,0.087678,0.281965,0.107122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1198.000000","CHRIS.ANDERSON@EMAIL3.COM",59,"M","U","Self Employed","College",59115,2,10,1.250000,3,0.375000,4,0.500000,1,0.125000,53,6.625000,9050,1508.333333,3096,516.000000,1897,316.166667,3096,387.000000,100,12.500000,8,"Repeat Buyer","MEDIUM VALUE","MARRIED MEN","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Standard TV","MP3","Receivers","3196","Speakers","MP3","No Offer","No Offer","No Offer","Computers","Computers","Computers","Big Screen TV","Computers","Computers",0.437900,0.080817,0.437900,0.010005,0.018810,0.003619,0.038794,0.410054,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1199.000000","DANIEL.BARNFIELD@EMAIL2.COM",42,"M","S","Professor","Post College",97446,1,0,0.000000,3,1.500000,3,1.500000,0,0.000000,5,2.500000,0,0.000000,1177,1177.000000,1177,1177.000000,1177,588.500000,11,5.500000,2,"Repeat Buyer","MEDIUM VALUE","HIGH INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Receivers","Speakers","Computers","No Offer","No Offer","No Offer","Standard TV","Standard TV","Computers","Computers","Standard TV","Standard TV",0.935375,0.001851,0.007034,0.025544,0.008912,0.002977,0.018308,0.935375,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200.000000","DUSTIN.BARNFIELD@EMAIL2.COM",37,"F","U","Doctor","Post College",93862,3,1,0.142857,0,0.000000,0,0.000000,0,0.000000,18,2.571429,499,499.000000,0,0.000000,0,0.000000,0,0.000000,31,4.428571,7,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Big Screen TV","Computers","MP3","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","Computers","Standard TV","Speakers","Speakers",0.491154,0.056791,0.088530,0.051906,0.130592,0.013661,0.491154,0.167366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1201.000000","GEORGE.HILLORY@EMAIL3.COM",43,"M","S","Financial analyst","Post College",63923,1,9,1.800000,0,0.000000,1,0.200000,2,0.400000,51,10.200000,6537,1634.250000,1199,299.750000,0,0.000000,1199,239.800000,116,23.200000,5,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","No Offer","No Offer","3196","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Big Screen TV","MP3","Computers","Big Screen TV","Big Screen TV",0.248475,0.248475,0.080493,0.214584,0.205007,0.091901,0.066892,0.092649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"1202.000000","GEORGE.HOFFMAN@EMAIL3.COM",33,"F","U","Nursing","College",70328,2,1,0.250000,3,0.750000,3,0.750000,0,0.000000,18,4.500000,699,349.500000,947,473.500000,947,473.500000,947,236.750000,35,8.750000,4,"Repeat Buyer","LOW VALUE","HIGH INCOME FAMILY","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","Standard TV","MP3","Computers","Computers","Speakers","Big Screen TV","No Offer","No Offer","No Offer","Receivers","Standard TV","Computers","Computers","Receivers","Receivers",0.425538,0.071590,0.031812,0.293843,0.425538,0.042233,0.015485,0.119498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203.000000","GEORGE.STILLER@EMAIL3.COM",57,"M","M","Not employed","High School",40254,6,2,0.500000,0,0.000000,0,0.000000,0,0.000000,13,3.250000,698,349.000000,0,0.000000,0,0.000000,0,0.000000,25,6.250000,4,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Receivers","Computers","Speakers","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","Computers","Standard TV","Standard TV","Standard TV",0.213479,0.112003,0.120025,0.206383,0.123564,0.048476,0.176070,0.213479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204.000000","GREGORY.KLOVES@EMAIL3.COM",40,"F","M","Professor","College",61887,4,0,0.000000,0,0.000000,0,0.000000,3,1.000000,16,5.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27,9.000000,3,"Visitor","LOW VALUE","MARRIED WOMEN","VISITOR","INSTORE MEDIUM VALUE OFFER SEEKER","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Big Screen TV","Smart Phone","Big Screen TV","Computers",0.288387,0.137729,0.288387,0.173953,0.139580,0.015294,0.205727,0.039331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1205.000000","HELENA.HILLORY@EMAIL3.COM",47,"M","M","Doctor","Post College",59678,5,0,0.000000,2,1.000000,2,1.000000,2,1.000000,8,4.000000,0,0.000000,470,470.000000,470,470.000000,470,235.000000,14,7.000000,2,"Repeat Buyer","LOW VALUE","MARRIED MEN","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Standard TV","Computers","Speakers","No Offer","No Offer","No Offer","Receivers","MP3","Computers","Computers","Receivers","Receivers",0.891556,0.003324,0.015457,0.064577,0.891556,0.002269,0.014870,0.007947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206.000000","STEVEN.STILLER@EMAIL3.COM",35,"F","S","Lawyer","College",50042,1,0,0.000000,1,0.250000,1,0.250000,0,0.000000,5,1.250000,0,0.000000,499,499.000000,499,499.000000,499,124.750000,7,1.750000,4,"Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Big Screen TV","Standard TV","MP3","No Offer","No Offer","No Offer","Speakers","Speakers","Computers","Computers","Speakers","Speakers",0.955226,0.004753,0.004997,0.002050,0.005129,0.007927,0.955226,0.019920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207.000000","STUART.STILLER@EMAIL3.COM",35,"F","M","Self Employed","Post College",44260,4,0,0.000000,1,0.500000,1,0.500000,0,0.000000,11,5.500000,0,0.000000,599,599.000000,599,599.000000,599,299.500000,25,12.500000,2,"Buyer","MEDIUM VALUE","MARRIED WOMEN","BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Big Screen TV","Standard TV","MP3","No Offer","No Offer","No Offer","Speakers","Speakers","Computers","Standard TV","Speakers","Speakers",0.940117,0.015159,0.004800,0.006262,0.005469,0.013983,0.940117,0.014210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208.000000","TREVOR.HILLORY@EMAIL3.COM",30,"F","U","Engineer","College",28494,2,8,0.615385,0,0.000000,0,0.000000,1,0.076923,43,3.307692,5363,766.142857,0,0.000000,0,0.000000,0,0.000000,92,7.076923,13,"Product Viewer","LOW VALUE","MARRIED WOMEN","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Standard TV","Receivers","Smart Phone","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","Big Screen TV","Speakers","Speakers","Computers",0.211710,0.137282,0.211710,0.159203,0.079077,0.171829,0.141384,0.099515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"1209.000000","TREVOR.JACKSON@EMAIL3.COM",25,"F","U","Unemployed","High School",13751,2,13,0.619048,0,0.000000,4,0.190476,5,0.238095,87,4.142857,4987,554.111111,1376,152.888889,0,0.000000,1376,65.523810,178,8.476190,21,"Product Viewer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Speakers","Big Screen TV","Smart Phone","3198","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Standard TV","MP3","Standard TV","Standard TV","Standard TV",0.383920,0.042112,0.230726,0.171820,0.096371,0.026157,0.048895,0.383920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"1210.000000","WILLIAM.ANDERSON@EMAIL1.COM",26,"F","U","Doctor","College",35494,2,0,0.000000,3,1.000000,3,1.000000,0,0.000000,6,2.000000,0,0.000000,1247,1247.000000,1247,1247.000000,1247,415.666667,14,4.666667,3,"Repeat Buyer","MEDIUM VALUE","MARRIED WOMEN","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","Standard TV","Computers","Speakers","No Offer","No Offer","No Offer","Receivers","Receivers","Computers","Computers","Receivers","Receivers",0.795367,0.020390,0.019431,0.092283,0.795367,0.028306,0.019708,0.024514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211.000000","WILLIAM.DENNER@EMAIL3.COM",26,"M","U","Engineer","College",56636,2,6,1.000000,1,0.166667,1,0.166667,0,0.000000,38,6.333333,3909,977.250000,179,44.750000,179,44.750000,179,29.833333,80,13.333333,6,"Buyer","LOW VALUE","MARRIED MEN","BUYER","INSTORE LOW VALUE NON OFFER SEEKER","MP3","Smart Phone","No Offer","Standard TV","Computers","Speakers","No Offer","No Offer","No Offer","Receivers","Big Screen TV","Computers","Big Screen TV","Receivers","Receivers",0.783954,0.046025,0.012207,0.098342,0.783954,0.018123,0.026681,0.014668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"1212.000000","BRANDON.BARNFIELD@EMAIL2.COM",51,"F","M","Not employed","College",60724,2,8,1.333333,0,0.000000,4,0.666667,2,0.333333,58,9.666667,3531,1177.000000,1625,541.666667,0,0.000000,1625,270.833333,124,20.666667,6,"Product Viewer","LOW VALUE","MARRIED WOMEN","PROBABLE BUYER","INSTORE MEDIUM VALUE OFFER SEEKER","Computers","Big Screen TV","Receivers","3187","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","MP3","Big Screen TV","Speakers","MP3","Standard TV",0.445214,0.055808,0.077463,0.152932,0.085957,0.017116,0.165509,0.445214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"1213.000000","GREGORY.BARNFIELD@EMAIL1.COM",37,"F","M","Professor","College",65930,5,3,0.750000,0,0.000000,1,0.250000,1,0.250000,24,6.000000,1247,623.500000,399,199.500000,0,0.000000,399,99.750000,50,12.500000,4,"Product Viewer","LOW VALUE","HIGH INCOME FAMILY","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Big Screen TV","Computers","MP3","3203","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","Computers","Speakers","Speakers","Speakers",0.475715,0.056669,0.079975,0.067543,0.129558,0.025444,0.475715,0.165096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1214.000000","HELENA.ANDERSON@EMAIL3.COM",26,"F","U","Not employed","Post College",48474,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,3.750000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,25,6.250000,4,"Visitor","LOW VALUE","MARRIED WOMEN","VISITOR","INSTORE MEDIUM VALUE OFFER SEEKER","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Computers","Computers","Speakers","Speakers","Computers",0.408102,0.103967,0.408102,0.132472,0.085173,0.035882,0.153155,0.081247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215.000000","KEITH.BARNFIELD@EMAIL3.COM",43,"M","S","Engineer","Post College",55822,1,2,0.666667,0,0.000000,0,0.000000,1,0.333333,7,2.333333,1048,524.000000,0,0.000000,0,0.000000,0,0.000000,18,6.000000,3,"Product Viewer","LOW VALUE","HIGH INCOME SINGLE","PRODUCT VIEWER","INSTORE MEDIUM VALUE OFFER SEEKER","Big Screen TV","Computers","Standard TV","No Offer","No Offer","No Offer","No Offer","No Offer","No Offer","Computers","Speakers","MP3","MP3","Speakers","Speakers",0.475429,0.052486,0.080850,0.221570,0.068714,0.050779,0.475429,0.050172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1216.000000","LINDSEY.HILLORY@EMAIL3.COM",33,"F","S","Private Sector","High School",32502,1,21,1.000000,3,0.142857,8,0.380952,4,0.190476,153,7.285714,12295,878.214286,4052,289.428571,877,62.642857,4052,192.952381,334,15.904762,21,"Repeat Buyer","LOW VALUE","MIDDLE INCOME SCHOOL EDUCATED","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","MP3","No Offer","No Offer","3202","Speakers","MP3","No Offer","No Offer","No Offer","Receivers","Standard TV","MP3","Big Screen TV","Receivers","Standard TV",0.502514,0.022352,0.032796,0.012433,0.323127,0.081694,0.025084,0.502514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
"1217.000000","LINDSEY.STILLER@EMAIL3.COM",42,"F","S","Engineer","College",60124,1,13,1.000000,3,0.230769,6,0.461538,6,0.461538,100,7.692308,7992,1332.000000,3844,640.666667,1147,191.166667,3844,295.692308,217,16.692308,13,"Repeat Buyer","MEDIUM VALUE","MIDDLE INCOME SINGLE","REPEAT BUYER","ONLINE MEDIUM VALUE NON OFFER SEEKER","No Offer","No Offer","No Offer","3195","Speakers","MP3","No Offer","No Offer","No Offer","Receivers","Big Screen TV","Big Screen TV","Standard TV","Receivers","Receivers",0.405735,0.013781,0.233873,0.070307,0.405735,0.021771,0.053418,0.201115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
